code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SZ.002049,2021-01-06 10:30:00,101.8220529,104.1577812,104.1577812,101.600623,0.0,0.0,2086195,216072539.41,2.172084916283149,101.9434822
SZ.002049,2021-01-06 10:45:00,104.1577812,104.172067,105.2077875,103.5149202,0.0,0.0,1708140,179097732.29,0.013715537941966192,104.1577812
SZ.002049,2021-01-06 11:00:00,104.1649241,103.3006332,104.743499,103.3006332,0.0,0.0,1060500,110956064.91,-0.8365330794482608,104.172067
SZ.002049,2021-01-06 11:15:00,103.2863474,103.9720658,103.9720658,103.24349,0.0,0.0,625100,64898432.0,0.6499791716668808,103.3006332
SZ.002049,2021-01-06 11:30:00,104.029209,103.2720616,104.100638,103.2649187,0.0,0.0,396620,41218856.0,-0.6732617983627629,103.9720658
SZ.002049,2021-01-06 13:15:00,103.24349,104.0006374,104.0006374,102.8292018,0.0,0.0,535465,55459181.75,0.7054916777220621,103.2720616
SZ.002049,2021-01-06 13:30:00,103.9934945,102.600629,104.0077803,102.600629,0.0,0.0,550900,56980687.78,-1.3461536727081678,104.0006374
SZ.002049,2021-01-06 13:45:00,102.5720574,102.3220559,102.8577734,102.100626,0.0,0.0,593040,60957711.0,-0.2715120781569504,102.600629
SZ.002049,2021-01-06 14:00:00,102.314913,102.0363399,102.5649145,101.7506239,0.0,0.0,683860,70047268.32,-0.2792320751248643,102.3220559
SZ.002049,2021-01-06 14:15:00,102.0363399,102.0720544,102.0720544,101.5863372,0.0,0.0,516630,52770177.56,0.03500174549087039,102.0363399
SZ.002049,2021-01-06 14:30:00,102.0863402,101.9791967,102.5792003,101.8077671,0.0,0.0,484399,49677310.0,-0.09097269624466005,102.0720544
SZ.002049,2021-01-06 14:45:00,102.100626,102.2720556,102.2863414,101.9506251,0.0,0.0,566144,57986535.44,0.287175139123251,101.9791967
SZ.002049,2021-01-06 15:00:00,102.2791985,102.5006284,102.9934885,102.100626,0.0,0.0,1313678,135136897.45,0.22349487223956307,102.2720556
SZ.002049,2021-01-07 09:45:00,102.5077713,101.5506227,103.5149202,101.529194,0.0,0.0,1898814,194782889.17,-0.9268291471274446,102.5006284
SZ.002049,2021-01-07 10:00:00,101.529194,103.1577752,103.3506335,101.4934795,0.0,0.0,1611307,165790949.52,1.5826121566460842,101.5506227
SZ.002049,2021-01-07 10:15:00,103.1649181,102.2791985,103.2292042,102.2791985,0.0,0.0,794257,81792734.92,-0.8516824818067582,103.1577752
SZ.002049,2021-01-07 10:30:00,102.2791985,103.9649229,104.3720682,102.2577698,0.0,0.0,2120447,220512081.27,1.6481595717627744,102.2791985
SZ.002049,2021-01-07 10:45:00,104.029209,104.8006422,105.886363,103.6363495,0.0,0.0,2191754,230738608.09,0.803847371486863,103.9649229
SZ.002049,2021-01-07 11:00:00,104.8006422,105.3363597,105.6792189,104.67207,0.0,0.0,1007375,106170016.11,0.511177688184056,104.8006422
SZ.002049,2021-01-07 11:15:00,105.3363597,106.8220829,107.1292276,104.814928,0.0,0.0,2439320,259890137.64,1.410456184579915,105.3363597
SZ.002049,2021-01-07 11:30:00,106.8220829,107.3720862,107.8649463,106.5363669,0.0,0.0,1843612,198144431.93,0.5148779026475997,106.8220829
SZ.002049,2021-01-07 13:15:00,107.386372,107.386372,108.1506623,107.1792279,0.0,0.0,1695786,183259071.49,0.013304947780735333,107.3720862
SZ.002049,2021-01-07 13:30:00,107.5220871,106.1792219,107.672088,106.10065,0.0,0.0,1403262,150733025.06,-1.1241185240898097,107.386372
SZ.002049,2021-01-07 13:45:00,106.029221,105.4220745,106.457795,105.3220739,0.0,0.0,1521240,161476180.0,-0.7130843365127428,106.1792219
SZ.002049,2021-01-07 14:00:00,105.4363603,105.8506485,106.1435074,105.314931,0.0,0.0,844093,89520643.36,0.4065315561590583,105.4220745
SZ.002049,2021-01-07 14:15:00,106.0149352,104.8506425,106.2363651,104.814928,0.0,0.0,858288,90740195.21,-0.9447329932985711,105.8506485
SZ.002049,2021-01-07 14:30:00,104.8577854,105.9363633,106.2292222,104.6792129,0.0,0.0,887371,93940369.46,1.0354927486495755,104.8506425
SZ.002049,2021-01-07 14:45:00,106.0006494,105.8649343,106.8006542,105.8649343,0.0,0.0,999039,106626684.57,-0.0674263281982938,105.9363633
SZ.002049,2021-01-07 15:00:00,105.814934,106.457795,106.457795,105.814934,0.0,0.0,1198755,127744504.89,0.5600161223545035,105.8649343
SZ.002049,2021-01-08 09:45:00,106.10065,105.9006488,107.386372,105.100644,0.0,0.0,2532689,269682186.74,-0.5233493705181526,106.457795
SZ.002049,2021-01-08 10:00:00,106.243508,104.67207,107.4220865,103.3577764,0.0,0.0,3571188,375959830.48,-1.1601239595049524,105.9006488
SZ.002049,2021-01-08 10:15:00,104.6934987,104.0649235,105.3077881,103.7863504,0.0,0.0,1145681,119918846.4,-0.5800463294554115,104.67207
SZ.002049,2021-01-08 10:30:00,104.0649235,102.7077725,104.4149256,102.7077725,0.0,0.0,2207851,229190420.83,-1.3041387571865188,104.0649235
SZ.002049,2021-01-08 10:45:00,102.672058,103.5863492,103.814922,102.5363429,0.0,0.0,1453694,150472214.77,0.855414034025513,102.7077725
SZ.002049,2021-01-08 11:00:00,103.6363495,103.5434918,104.67207,103.24349,0.0,0.0,695119,72436717.63,-0.04137359828876235,103.5863492
SZ.002049,2021-01-08 11:15:00,103.600635,101.9506251,103.7649217,101.8934819,0.0,0.0,1074609,110942379.22,-1.538355209303461,103.5434918
SZ.002049,2021-01-08 11:30:00,101.9649109,100.4934735,102.4934855,99.600611,0.0,0.0,2840619,287532551.39,-1.4292718642683468,101.9506251
SZ.002049,2021-01-08 13:15:00,100.4934735,100.8649043,101.4149076,99.67204,0.0,0.0,1385811,139456860.7,0.3696068879537865,100.4934735
SZ.002049,2021-01-08 13:30:00,100.8649043,101.4149076,101.529194,100.029185,0.0,0.0,803854,81289165.46,0.5452870885240112,100.8649043
SZ.002049,2021-01-08 13:45:00,101.4149076,100.3934729,101.9149106,100.3934729,0.0,0.0,806932,82075748.4,-1.0071839773583744,101.4149076
SZ.002049,2021-01-08 14:00:00,100.3934729,100.4791877,100.7791895,100.243472,0.0,0.0,820129,82665328.58,0.08537885733405183,100.3934729
SZ.002049,2021-01-08 14:15:00,100.4934735,100.5220451,101.10062,100.4506161,0.0,0.0,496019,50089055.0,0.042653012012757945,100.4791877
SZ.002049,2021-01-08 14:30:00,100.6220457,101.4434792,101.4434792,100.172043,0.0,0.0,785285,79461771.96,0.9166487799600079,100.5220451
SZ.002049,2021-01-08 14:45:00,101.4006218,100.38633,102.2363411,100.38633,0.0,0.0,1190281,121121041.69,-1.042106607873518,101.4434792
SZ.002049,2021-01-08 15:00:00,100.38633,100.2149004,100.957762,100.2077575,0.0,0.0,2123632,213965126.86,-0.17076986478138625,100.38633
SZ.002049,2021-01-11 09:45:00,102.5292,102.9863456,105.0435008,101.1434774,0.0,0.0,4329456,447758999.24,2.7655021248716447,100.2149004
SZ.002049,2021-01-11 10:00:00,103.100632,102.9720598,104.4792117,102.886345,0.0,0.0,2274860,236331297.0,-0.013871547647196385,102.9863456
SZ.002049,2021-01-11 10:15:00,103.0434888,104.2292102,104.3720682,102.672058,0.0,0.0,1756157,182856950.65,1.2208655458983064,102.9720598
SZ.002049,2021-01-11 10:30:00,104.243496,104.4077827,105.0863582,104.100638,0.0,0.0,1774220,186277510.82,0.1713267323597175,104.2292102
SZ.002049,2021-01-11 10:45:00,104.4077827,104.5363549,104.814928,103.8077791,0.0,0.0,892001,93353668.54,0.12314426824812533,104.4077827
SZ.002049,2021-01-11 11:00:00,104.529212,106.0149352,106.8935119,104.314925,0.0,0.0,2946409,313088792.88,1.4144173110057332,104.5363549
SZ.002049,2021-01-11 11:15:00,106.0863642,106.6935107,107.1363705,105.600647,0.0,0.0,1643927,175682157.64,0.6400753806243028,106.0149352
SZ.002049,2021-01-11 11:30:00,106.6935107,105.3006452,106.6935107,104.8220709,0.0,0.0,1212278,128433858.84,-1.305482864760583,106.6935107
SZ.002049,2021-01-11 13:15:00,105.243502,104.0434948,105.38636,104.0434948,0.0,0.0,615284,64665126.55,-1.193867708609254,105.3006452
SZ.002049,2021-01-11 13:30:00,104.0363519,103.2077755,104.314925,103.2077755,0.0,0.0,777000,80935109.44,-0.8032403194514839,104.0434948
SZ.002049,2021-01-11 13:45:00,103.2077755,103.100632,103.7934933,103.0506317,0.0,0.0,947515,98202919.24,-0.10381339921427944,103.2077755
SZ.002049,2021-01-11 14:00:00,103.0720604,103.6792069,103.8720652,102.7792015,0.0,0.0,594487,61564406.78,0.5611749305280616,103.100632
SZ.002049,2021-01-11 14:15:00,103.7577788,101.10062,103.7934933,101.10062,0.0,0.0,1093433,112243244.21,-2.4870820071830533,103.6792069
SZ.002049,2021-01-11 14:30:00,101.314907,103.0863462,103.1577752,100.38633,0.0,0.0,1106917,113419269.07,1.964108825445371,101.10062
SZ.002049,2021-01-11 14:45:00,102.7292012,101.7791955,103.100632,101.7577668,0.0,0.0,862610,88732329.24,-1.2680153562373464,103.0863462
SZ.002049,2021-01-11 15:00:00,101.7649097,102.2649127,102.600629,101.743481,0.0,0.0,1030731,105716930.44,0.47722640920265114,101.7791955
SZ.002049,2021-01-12 09:45:00,103.100632,104.100638,105.0077863,102.5363429,0.0,0.0,2460018,256667407.64,1.7950685641175999,102.2649127
SZ.002049,2021-01-12 10:00:00,104.100638,104.4363543,104.9363573,102.886345,0.0,0.0,1560024,162854042.65,0.32249206772392824,104.100638
SZ.002049,2021-01-12 10:15:00,104.3934969,104.7149274,105.7720766,104.243496,0.0,0.0,1649900,173760163.4,0.26673958686816057,104.4363543
SZ.002049,2021-01-12 10:30:00,104.7292132,103.9006368,104.9935005,103.7292072,0.0,0.0,934912,97851566.64,-0.7776260942143313,104.7149274
SZ.002049,2021-01-12 10:45:00,103.8934939,103.8792081,104.5363549,103.4720628,0.0,0.0,620340,64666348.0,-0.020624223931610494,103.9006368
SZ.002049,2021-01-12 11:00:00,103.8792081,103.1577752,104.3506395,102.9506311,0.0,0.0,846860,88031131.0,-0.6944921059712972,103.8792081
SZ.002049,2021-01-12 11:15:00,103.1506323,102.9006308,103.5506347,102.7792015,0.0,0.0,935435,96762116.76,-0.24927292150441932,103.1577752
SZ.002049,2021-01-12 11:30:00,102.9006308,103.7649217,103.95778,102.886345,0.0,0.0,598162,61928241.47,0.8399276984801538,102.9006308
SZ.002049,2021-01-12 13:15:00,103.9220655,104.1577812,104.3792111,103.2649187,0.0,0.0,529480,55159558.42,0.37860530665248904,103.7649217
SZ.002049,2021-01-12 13:30:00,104.1577812,104.1077809,104.600641,103.6506353,0.0,0.0,607320,63484973.52,-0.04800438279690213,104.1577812
SZ.002049,2021-01-12 13:45:00,104.100638,103.7863504,104.6149268,103.4792057,0.0,0.0,713580,74571801.06,-0.30874781617786945,104.1077809
SZ.002049,2021-01-12 14:00:00,103.8006362,102.9363453,103.8006362,102.9363453,0.0,0.0,1164689,120712294.29,-0.8189950766396774,103.7863504
SZ.002049,2021-01-12 14:15:00,102.9292024,102.5577716,102.957774,101.81491,0.0,0.0,1677956,172480694.4,-0.3677745687363198,102.9363453
SZ.002049,2021-01-12 14:30:00,102.5649145,101.5149082,102.5863432,101.10062,0.0,0.0,2046799,208915983.54,-1.0168545822811168,102.5577716
SZ.002049,2021-01-12 14:45:00,101.4720508,102.3506275,102.7792015,101.4720508,0.0,0.0,1580926,162015087.7,0.8232478508018867,101.5149082
SZ.002049,2021-01-12 15:00:00,102.243484,102.5292,102.5292,102.172055,0.0,0.0,1920525,197239672.95,0.17447132896180959,102.3506275
SZ.002049,2021-01-13 09:45:00,102.5434858,104.457783,104.457783,102.5434858,0.0,0.0,3189863,331887830.8,1.8810085322035122,102.5292
SZ.002049,2021-01-13 10:00:00,104.4934975,106.1577932,106.8720832,103.9506371,0.0,0.0,4269526,453559955.38,1.627461498010152,104.457783
SZ.002049,2021-01-13 10:15:00,106.243508,105.3006452,106.243508,104.1934957,0.0,0.0,1998079,210485080.0,-0.807428238815344,106.1577932
SZ.002049,2021-01-13 10:30:00,105.3006452,106.10065,106.6220817,105.0220721,0.0,0.0,1587720,168302007.77,0.7597339963877033,105.3006452
SZ.002049,2021-01-13 10:45:00,106.1077929,106.4149376,107.1220847,105.814934,0.0,0.0,2625831,280592933.37,0.29621646992737566,106.10065
SZ.002049,2021-01-13 11:00:00,106.3720802,105.957792,106.5149382,105.529218,0.0,0.0,839020,89219058.47,-0.4295878100482051,106.4149376
SZ.002049,2021-01-13 11:15:00,105.9220775,106.600653,106.6435104,105.38636,0.0,0.0,687467,72991654.14,0.6067142282466553,105.957792
SZ.002049,2021-01-13 11:30:00,106.5077953,105.5792183,106.5220811,105.1649301,0.0,0.0,645475,68450073.33,-0.9581880328631762,106.600653
SZ.002049,2021-01-13 13:15:00,105.5863612,106.243508,106.386366,105.100644,0.0,0.0,892920,94646806.0,0.6291860374571573,105.5792183
SZ.002049,2021-01-13 13:30:00,106.243508,103.95778,106.243508,103.95778,0.0,0.0,1295000,136452119.2,-2.1514048651330353,106.243508
SZ.002049,2021-01-13 13:45:00,103.95778,103.5506347,104.2863534,103.386348,0.0,0.0,1701603,177116962.35,-0.3916448581337504,103.95778
SZ.002049,2021-01-13 14:00:00,103.5720634,102.5292,103.8577794,102.314913,0.0,0.0,1885266,194571429.96,-0.9864108539355968,103.5506347
SZ.002049,2021-01-13 14:15:00,102.5292,103.314919,103.457777,102.5220571,0.0,0.0,1095952,113166246.78,0.7663368094162446,102.5292
SZ.002049,2021-01-13 14:30:00,103.2792045,103.5649205,103.7149214,102.8506305,0.0,0.0,662519,68600475.64,0.24198005711062523,103.314919
SZ.002049,2021-01-13 14:45:00,103.4863486,103.1934897,103.4863486,102.4934855,0.0,0.0,869811,89751490.51,-0.35864537741811797,103.5649205
SZ.002049,2021-01-13 15:00:00,103.2077755,103.8649223,103.9434942,103.100632,0.0,0.0,1142839,118739660.15,0.6506540305516995,103.1934897
SZ.002049,2021-01-14 09:45:00,101.386336,98.7006056,101.386336,97.7934573,0.0,0.0,7828833,778456814.43,-4.97214707876405,103.8649223
SZ.002049,2021-01-14 10:00:00,98.6934627,95.7863024,98.6934627,95.1434414,0.0,0.0,6765934,653942490.3,-2.952670029007407,98.7006056
SZ.002049,2021-01-14 10:15:00,95.8434456,95.5791583,96.0577326,93.7220043,0.0,0.0,5229931,496444306.69,-0.2162564947281999,95.7863024
SZ.002049,2021-01-14 10:30:00,95.3934429,94.6148668,95.7363021,94.5862952,0.0,0.0,2132937,203636792.03,-1.0088930653410049,95.5791583
SZ.002049,2021-01-14 10:45:00,94.5077233,96.3291628,96.3363057,94.5077233,0.0,0.0,1310859,125967087.81,1.8118674770464342,94.6148668
SZ.002049,2021-01-14 11:00:00,96.3363057,94.9505831,96.3505915,94.6291526,0.0,0.0,1737575,165855932.44,-1.4311135485130606,96.3291628
SZ.002049,2021-01-14 11:15:00,95.100584,96.8720232,96.886309,94.8362967,0.0,0.0,1580346,152165377.85,2.023621169315387,94.9505831
SZ.002049,2021-01-14 11:30:00,96.81488,96.1291616,97.3291688,95.9005888,0.0,0.0,1228745,119202480.29,-0.7668484413361542,96.8720232
SZ.002049,2021-01-14 13:15:00,96.0863042,95.672016,96.4934495,95.3863,0.0,0.0,910427,87608813.26,-0.47555350779217037,96.1291616
SZ.002049,2021-01-14 13:30:00,95.6863018,94.314865,95.6863018,94.314865,0.0,0.0,1556100,147997598.59,-1.4185454187565167,95.672016
SZ.002049,2021-01-14 13:45:00,94.3434366,94.1434354,94.4648659,93.95772,0.0,0.0,1925858,181985575.94,-0.18176307626586347,94.314865
SZ.002049,2021-01-14 14:00:00,94.1362925,93.5220031,94.1434354,93.5220031,0.0,0.0,2497663,235104607.79,-0.6600909530862468,94.1434354
SZ.002049,2021-01-14 14:15:00,93.5077173,93.5362889,94.2862934,93.4434312,0.0,0.0,2810143,263941185.22,0.01527533577817061,93.5220031
SZ.002049,2021-01-14 14:30:00,93.5362889,93.4434312,93.5648605,93.4434312,0.0,0.0,1696847,159123355.52,-0.09927451804215867,93.5362889
SZ.002049,2021-01-14 14:45:00,93.4434312,93.4434312,93.4434312,93.4434312,0.0,0.0,570080,53457216.0,0.0,93.4434312
SZ.002049,2021-01-14 15:00:00,93.4434312,93.4434312,93.4434312,93.4434312,0.0,0.0,439600,41221920.0,0.0,93.4434312
SZ.002049,2021-01-15 09:45:00,91.600563,93.0148572,94.1220067,91.5862772,0.0,0.0,4533961,422358882.85,-0.4586454012831795,93.4434312
SZ.002049,2021-01-15 10:00:00,93.0577146,92.5862832,93.0648575,91.7362781,0.0,0.0,2841451,262789873.53,-0.46075864964075613,93.0148572
SZ.002049,2021-01-15 10:15:00,92.7291412,91.7648497,92.814856,91.6148488,0.0,0.0,1914354,177126042.99,-0.8872086356740129,92.5862832
SZ.002049,2021-01-15 10:30:00,91.7719926,90.3934129,91.8648503,90.171983,0.0,0.0,3569853,325276934.82,-1.4945121192739206,91.7648497
SZ.002049,2021-01-15 10:45:00,90.3934129,90.6577002,91.0791313,89.8576954,0.0,0.0,2603521,236000606.22,0.2923745121697826,90.3934129
SZ.002049,2021-01-15 11:00:00,90.6577002,91.81485,92.1862808,90.3219839,0.0,0.0,1548684,141856871.6,1.276394390600274,90.6577002
SZ.002049,2021-01-15 11:15:00,91.8077071,91.171989,91.886279,91.171989,0.0,0.0,1091022,100203131.18,-0.7001710507614078,91.81485
SZ.002049,2021-01-15 11:30:00,91.1434174,89.7791235,91.1434174,89.743409,0.0,0.0,1238448,112314886.7,-1.5277340280467055,91.171989
SZ.002049,2021-01-15 13:15:00,89.743409,90.0791253,90.1791259,88.8219749,0.0,0.0,2375174,212960979.84,0.3341554119761528,89.7791235
SZ.002049,2021-01-15 13:30:00,90.1076969,89.5076933,90.1576972,89.1076909,0.0,0.0,937584,84270577.2,-0.6343667282479724,90.0791253
SZ.002049,2021-01-15 13:45:00,89.5719794,90.4219845,90.4219845,89.0434048,0.0,0.0,1669376,149933347.69,1.0214666095076252,89.5076933
SZ.002049,2021-01-15 14:00:00,90.4934135,90.6291286,90.671986,89.67198,0.0,0.0,1066524,96433802.69,0.22908599180325204,90.4219845
SZ.002049,2021-01-15 14:15:00,90.6291286,90.6791289,91.10056,90.3434126,0.0,0.0,1130193,102898856.56,0.05517023143924785,90.6291286
SZ.002049,2021-01-15 14:30:00,90.671986,91.0577026,91.1934177,90.671986,0.0,0.0,1309267,119553338.56,0.4174871379912473,90.6791289
SZ.002049,2021-01-15 14:45:00,91.0791313,91.6862778,91.6862778,90.957702,0.0,0.0,1097849,100570125.42,0.6903042598836666,91.0577026
SZ.002049,2021-01-15 15:00:00,91.6862778,90.9148446,91.7148494,90.9005588,0.0,0.0,1080963,99044762.28,-0.8413834856321369,91.6862778
SZ.002049,2021-01-18 09:45:00,90.9219875,89.6219797,91.1862748,87.2648227,0.0,0.0,4581539,409522421.81,-1.422061386881585,90.9148446
SZ.002049,2021-01-18 10:00:00,89.6148368,90.814844,92.1434234,89.4791217,0.0,0.0,2408407,220275282.03,1.3309952580750641,89.6219797
SZ.002049,2021-01-18 10:15:00,90.7505579,91.3577044,91.7219923,90.7505579,0.0,0.0,1537900,140940232.0,0.5977661537358466,90.814844
SZ.002049,2021-01-18 10:30:00,91.3577044,92.5148542,92.7291412,91.1434174,0.0,0.0,2091846,193355752.76,1.266614356829219,91.3577044
SZ.002049,2021-01-18 10:45:00,92.5434258,91.4934195,92.8577134,91.4934195,0.0,0.0,1712368,158376557.06,-1.10407643057173,92.5148542
SZ.002049,2021-01-18 11:00:00,91.457705,92.5219971,92.8577134,91.457705,0.0,0.0,1661231,153987388.98,1.124209375516882,91.4934195
SZ.002049,2021-01-18 11:15:00,92.5005684,92.6648551,93.0862862,92.5005684,0.0,0.0,1815940,169281158.4,0.1544043627220882,92.5219971
SZ.002049,2021-01-18 11:30:00,92.671998,93.7934333,93.7934333,92.3077101,0.0,0.0,1854998,173441026.87,1.217913953226488,92.6648551
SZ.002049,2021-01-18 13:15:00,93.814862,94.5505807,94.600581,92.814856,0.0,0.0,2389517,225112279.1,0.8072499037094036,93.7934333
SZ.002049,2021-01-18 13:30:00,94.5505807,94.886297,94.9077257,94.2577218,0.0,0.0,2099843,199355723.18,0.35506529681208127,94.5505807
SZ.002049,2021-01-18 13:45:00,94.957726,94.6291526,95.0362979,94.4434372,0.0,0.0,1337940,127109853.53,-0.27100267175565024,94.886297
SZ.002049,2021-01-18 14:00:00,94.6291526,94.529152,94.8648683,94.1934357,0.0,0.0,1150249,109161641.12,-0.10567631353807698,94.6291526
SZ.002049,2021-01-18 14:15:00,94.5220091,94.0148632,94.8005822,94.0148632,0.0,0.0,956479,90687202.0,-0.5440531191901551,94.529152
SZ.002049,2021-01-18 14:30:00,94.0005774,94.314865,94.5791523,93.8077191,0.0,0.0,749802,70846358.13,0.31910039518092287,94.0148632
SZ.002049,2021-01-18 14:45:00,94.4148656,94.1434354,94.7291532,93.8505765,0.0,0.0,1082964,102569284.6,-0.18176307626586347,94.314865
SZ.002049,2021-01-18 15:00:00,94.1434354,94.172007,94.2148644,93.8720052,0.0,0.0,1119589,105677189.81,0.030349009337290723,94.1434354
SZ.002049,2021-01-19 09:45:00,93.314859,92.0434228,93.5934321,91.8934219,0.0,0.0,4082754,380141764.49,-2.260315212353913,94.172007
SZ.002049,2021-01-19 10:00:00,91.9934225,92.5005684,92.8219989,91.7005636,0.0,0.0,2107176,194865605.3,0.4966629728593752,92.0434228
SZ.002049,2021-01-19 10:15:00,92.386282,92.4791397,92.814856,91.7005636,0.0,0.0,1538846,142311082.14,-0.023166019810102374,92.5005684
SZ.002049,2021-01-19 10:30:00,92.457711,92.2148524,92.457711,91.7077065,0.0,0.0,1084469,100076587.92,-0.2857804482798476,92.4791397
SZ.002049,2021-01-19 10:45:00,92.171995,91.6648491,92.2077095,91.2934183,0.0,0.0,1610089,147974291.73,-0.5964367839729907,92.2148524
SZ.002049,2021-01-19 11:00:00,91.6934207,91.3362757,91.7291352,90.8719872,0.0,0.0,1593068,145735809.08,-0.35845081645369364,91.6648491
SZ.002049,2021-01-19 11:15:00,91.386276,90.8719872,91.4934195,90.6362715,0.0,0.0,1350613,123193544.06,-0.5083286968312362,91.3362757
